"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","STINT","TOT","PC_PA","Q","2014-Q4",5.856667,
"ISL","STINT","TOT","PC_PA","Q","2015-Q1",5.373333,
"ISL","STINT","TOT","PC_PA","Q","2015-Q2",5.496666,
"ISL","STINT","TOT","PC_PA","Q","2015-Q3",6.17,
"ISL","STINT","TOT","PC_PA","Q","2015-Q4",6.526667,
"ISL","STINT","TOT","PC_PA","Q","2016-Q1",6.55,
"ISL","STINT","TOT","PC_PA","Q","2016-Q2",6.55,
"ISL","STINT","TOT","PC_PA","Q","2016-Q3",6.34,
"ISL","STINT","TOT","PC_PA","Q","2016-Q4",5.9,
"ISL","STINT","TOT","PC_PA","Q","2017-Q1",5.513333,
"ISL","STINT","TOT","PC_PA","Q","2017-Q2",5.286667,
"ISL","STINT","TOT","PC_PA","Q","2017-Q3",4.9,
"ISL","STINT","TOT","PC_PA","Q","2017-Q4",4.656667,
"AUT","STINT","TOT","PC_PA","Q","1995-Q1",5.043334,
"AUT","STINT","TOT","PC_PA","Q","1995-Q2",4.68,
"AUT","STINT","TOT","PC_PA","Q","1995-Q3",4.373333,
"AUT","STINT","TOT","PC_PA","Q","1995-Q4",4.176667,
"AUT","STINT","TOT","PC_PA","Q","1996-Q1",3.476667,
"AUT","STINT","TOT","PC_PA","Q","1996-Q2",3.266667,
"AUT","STINT","TOT","PC_PA","Q","1996-Q3",3.42,
"AUT","STINT","TOT","PC_PA","Q","1996-Q4",3.33,
"AUT","STINT","TOT","PC_PA","Q","1997-Q1",3.323333,
"AUT","STINT","TOT","PC_PA","Q","1997-Q2",3.416667,
"AUT","STINT","TOT","PC_PA","Q","1997-Q3",3.443333,
"AUT","STINT","TOT","PC_PA","Q","1997-Q4",3.806667,
"AUT","STINT","TOT","PC_PA","Q","1998-Q1",3.64,
"AUT","STINT","TOT","PC_PA","Q","1998-Q2",3.656667,
"AUT","STINT","TOT","PC_PA","Q","1998-Q3",3.583333,
"AUT","STINT","TOT","PC_PA","Q","1998-Q4",3.523333,
"AUT","STINT","TOT","PC_PA","Q","1999-Q1",3.090733,
"AUT","STINT","TOT","PC_PA","Q","1999-Q2",2.634067,
"AUT","STINT","TOT","PC_PA","Q","1999-Q3",2.6994,
"AUT","STINT","TOT","PC_PA","Q","1999-Q4",3.4298,
"AUT","STINT","TOT","PC_PA","Q","2000-Q1",3.5423,
"AUT","STINT","TOT","PC_PA","Q","2000-Q2",4.263,
"AUT","STINT","TOT","PC_PA","Q","2000-Q3",4.7376,
"AUT","STINT","TOT","PC_PA","Q","2000-Q4",5.024167,
"AUT","STINT","TOT","PC_PA","Q","2001-Q1",4.745033,
"AUT","STINT","TOT","PC_PA","Q","2001-Q2",4.590766,
"AUT","STINT","TOT","PC_PA","Q","2001-Q3",4.267833,
"AUT","STINT","TOT","PC_PA","Q","2001-Q4",3.4435,
"AUT","STINT","TOT","PC_PA","Q","2002-Q1",3.362233,
"AUT","STINT","TOT","PC_PA","Q","2002-Q2",3.446,
"AUT","STINT","TOT","PC_PA","Q","2002-Q3",3.357333,
"AUT","STINT","TOT","PC_PA","Q","2002-Q4",3.1088,
"AUT","STINT","TOT","PC_PA","Q","2003-Q1",2.6831,
"AUT","STINT","TOT","PC_PA","Q","2003-Q2",2.3619,
"AUT","STINT","TOT","PC_PA","Q","2003-Q3",2.139233,
"AUT","STINT","TOT","PC_PA","Q","2003-Q4",2.149633,
"AUT","STINT","TOT","PC_PA","Q","2004-Q1",2.062967,
"AUT","STINT","TOT","PC_PA","Q","2004-Q2",2.082467,
"AUT","STINT","TOT","PC_PA","Q","2004-Q3",2.1163,
"AUT","STINT","TOT","PC_PA","Q","2004-Q4",2.1636,
"AUT","STINT","TOT","PC_PA","Q","2005-Q1",2.140333,
"AUT","STINT","TOT","PC_PA","Q","2005-Q2",2.1246,
"AUT","STINT","TOT","PC_PA","Q","2005-Q3",2.130333,
"AUT","STINT","TOT","PC_PA","Q","2005-Q4",2.343467,
"AUT","STINT","TOT","PC_PA","Q","2006-Q1",2.611567,
"AUT","STINT","TOT","PC_PA","Q","2006-Q2",2.8895,
"AUT","STINT","TOT","PC_PA","Q","2006-Q3",3.221367,
"AUT","STINT","TOT","PC_PA","Q","2006-Q4",3.594467,
"AUT","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"AUT","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"AUT","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"AUT","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"AUT","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"AUT","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"AUT","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"AUT","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"AUT","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"AUT","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"AUT","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"AUT","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"AUT","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"AUT","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"AUT","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"AUT","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"AUT","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"AUT","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"AUT","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"AUT","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"AUT","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"AUT","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"AUT","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"AUT","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"AUT","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"AUT","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"AUT","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"AUT","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"AUT","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"AUT","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"AUT","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"AUT","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"AUT","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"AUT","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"AUT","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"AUT","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"AUT","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"AUT","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"AUT","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"AUT","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"AUT","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"AUT","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"AUT","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"AUT","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"KOR","STINT","TOT","PC_PA","Q","1995-Q1",15.9,
"KOR","STINT","TOT","PC_PA","Q","1995-Q2",14.72,
"KOR","STINT","TOT","PC_PA","Q","1995-Q3",13.59667,
"KOR","STINT","TOT","PC_PA","Q","1995-Q4",12,
"KOR","STINT","TOT","PC_PA","Q","1996-Q1",11.62333,
"KOR","STINT","TOT","PC_PA","Q","1996-Q2",11.17,
"KOR","STINT","TOT","PC_PA","Q","1996-Q3",13.97667,
"KOR","STINT","TOT","PC_PA","Q","1996-Q4",13.76667,
"KOR","STINT","TOT","PC_PA","Q","1997-Q1",12.72333,
"KOR","STINT","TOT","PC_PA","Q","1997-Q2",12.55,
"KOR","STINT","TOT","PC_PA","Q","1997-Q3",12.65,
"KOR","STINT","TOT","PC_PA","Q","1997-Q4",15.60333,
"KOR","STINT","TOT","PC_PA","Q","1998-Q1",22.72333,
"KOR","STINT","TOT","PC_PA","Q","1998-Q2",18.49,
"KOR","STINT","TOT","PC_PA","Q","1998-Q3",11.84,
"KOR","STINT","TOT","PC_PA","Q","1998-Q4",7.826667,
"KOR","STINT","TOT","PC_PA","Q","1999-Q1",6.753334,
"KOR","STINT","TOT","PC_PA","Q","1999-Q2",6.203333,
"KOR","STINT","TOT","PC_PA","Q","1999-Q3",7.16,
"KOR","STINT","TOT","PC_PA","Q","1999-Q4",7.12,
"KOR","STINT","TOT","PC_PA","Q","2000-Q1",7.136667,
"KOR","STINT","TOT","PC_PA","Q","2000-Q2",7.123333,
"KOR","STINT","TOT","PC_PA","Q","2000-Q3",7.08,
"KOR","STINT","TOT","PC_PA","Q","2000-Q4",6.973333,
"KOR","STINT","TOT","PC_PA","Q","2001-Q1",5.946667,
"KOR","STINT","TOT","PC_PA","Q","2001-Q2",5.78,
"KOR","STINT","TOT","PC_PA","Q","2001-Q3",4.966667,
"KOR","STINT","TOT","PC_PA","Q","2001-Q4",4.576667,
"KOR","STINT","TOT","PC_PA","Q","2002-Q1",4.656667,
"KOR","STINT","TOT","PC_PA","Q","2002-Q2",4.816667,
"KOR","STINT","TOT","PC_PA","Q","2002-Q3",4.84,
"KOR","STINT","TOT","PC_PA","Q","2002-Q4",4.906667,
"KOR","STINT","TOT","PC_PA","Q","2003-Q1",4.666667,
"KOR","STINT","TOT","PC_PA","Q","2003-Q2",4.43,
"KOR","STINT","TOT","PC_PA","Q","2003-Q3",3.96,
"KOR","STINT","TOT","PC_PA","Q","2003-Q4",4.166667,
"KOR","STINT","TOT","PC_PA","Q","2004-Q1",4.09,
"KOR","STINT","TOT","PC_PA","Q","2004-Q2",3.906667,
"KOR","STINT","TOT","PC_PA","Q","2004-Q3",3.71,
"KOR","STINT","TOT","PC_PA","Q","2004-Q4",3.443333,
"KOR","STINT","TOT","PC_PA","Q","2005-Q1",3.536667,
"KOR","STINT","TOT","PC_PA","Q","2005-Q2",3.513333,
"KOR","STINT","TOT","PC_PA","Q","2005-Q3",3.57,
"KOR","STINT","TOT","PC_PA","Q","2005-Q4",3.976667,
"KOR","STINT","TOT","PC_PA","Q","2006-Q1",4.223333,
"KOR","STINT","TOT","PC_PA","Q","2006-Q2",4.386667,
"KOR","STINT","TOT","PC_PA","Q","2006-Q3",4.65,
"KOR","STINT","TOT","PC_PA","Q","2006-Q4",4.643333,
"KOR","STINT","TOT","PC_PA","Q","2007-Q1",4.936666,
"KOR","STINT","TOT","PC_PA","Q","2007-Q2",5.006667,
"KOR","STINT","TOT","PC_PA","Q","2007-Q3",5.2,
"KOR","STINT","TOT","PC_PA","Q","2007-Q4",5.5,
"KOR","STINT","TOT","PC_PA","Q","2008-Q1",5.446667,
"KOR","STINT","TOT","PC_PA","Q","2008-Q2",5.366667,
"KOR","STINT","TOT","PC_PA","Q","2008-Q3",5.693333,
"KOR","STINT","TOT","PC_PA","Q","2008-Q4",5.443333,
"KOR","STINT","TOT","PC_PA","Q","2009-Q1",2.79,
"KOR","STINT","TOT","PC_PA","Q","2009-Q2",2.413333,
"KOR","STINT","TOT","PC_PA","Q","2009-Q3",2.51,
"KOR","STINT","TOT","PC_PA","Q","2009-Q4",2.8,
"KOR","STINT","TOT","PC_PA","Q","2010-Q1",2.863333,
"KOR","STINT","TOT","PC_PA","Q","2010-Q2",2.47,
"KOR","STINT","TOT","PC_PA","Q","2010-Q3",2.623333,
"KOR","STINT","TOT","PC_PA","Q","2010-Q4",2.73,
"KOR","STINT","TOT","PC_PA","Q","2011-Q1",3.136667,
"KOR","STINT","TOT","PC_PA","Q","2011-Q2",3.463333,
"KOR","STINT","TOT","PC_PA","Q","2011-Q3",3.586667,
"KOR","STINT","TOT","PC_PA","Q","2011-Q4",3.563333,
"KOR","STINT","TOT","PC_PA","Q","2012-Q1",3.54,
"KOR","STINT","TOT","PC_PA","Q","2012-Q2",3.54,
"KOR","STINT","TOT","PC_PA","Q","2012-Q3",3.223333,
"KOR","STINT","TOT","PC_PA","Q","2012-Q4",2.886667,
"KOR","STINT","TOT","PC_PA","Q","2013-Q1",2.833333,
"KOR","STINT","TOT","PC_PA","Q","2013-Q2",2.736667,
"KOR","STINT","TOT","PC_PA","Q","2013-Q3",2.666667,
"KOR","STINT","TOT","PC_PA","Q","2013-Q4",2.653333,
"KOR","STINT","TOT","PC_PA","Q","2014-Q1",2.65,
"KOR","STINT","TOT","PC_PA","Q","2014-Q2",2.65,
"KOR","STINT","TOT","PC_PA","Q","2014-Q3",2.505667,
"KOR","STINT","TOT","PC_PA","Q","2014-Q4",2.16,
"KOR","STINT","TOT","PC_PA","Q","2015-Q1",2.066667,
"KOR","STINT","TOT","PC_PA","Q","2015-Q2",1.77,
"KOR","STINT","TOT","PC_PA","Q","2015-Q3",1.63,
"KOR","STINT","TOT","PC_PA","Q","2015-Q4",1.613333,
"KOR","STINT","TOT","PC_PA","Q","2016-Q1",1.646667,
"KOR","STINT","TOT","PC_PA","Q","2016-Q2",1.54,
"KOR","STINT","TOT","PC_PA","Q","2016-Q3",1.35,
"KOR","STINT","TOT","PC_PA","Q","2016-Q4",1.436667,
"KOR","STINT","TOT","PC_PA","Q","2017-Q1",1.49,
"KOR","STINT","TOT","PC_PA","Q","2017-Q2",1.4,
"KOR","STINT","TOT","PC_PA","Q","2017-Q3",1.386667,
"KOR","STINT","TOT","PC_PA","Q","2017-Q4",1.496667,
"ESP","STINT","TOT","PC_PA","Q","1995-Q1",9.032666,
"ESP","STINT","TOT","PC_PA","Q","1995-Q2",9.454333,
"ESP","STINT","TOT","PC_PA","Q","1995-Q3",9.543667,
"ESP","STINT","TOT","PC_PA","Q","1995-Q4",9.39,
"ESP","STINT","TOT","PC_PA","Q","1996-Q1",8.68,
"ESP","STINT","TOT","PC_PA","Q","1996-Q2",7.45,
"ESP","STINT","TOT","PC_PA","Q","1996-Q3",7.213333,
"ESP","STINT","TOT","PC_PA","Q","1996-Q4",6.636667,
"ESP","STINT","TOT","PC_PA","Q","1997-Q1",5.883333,
"ESP","STINT","TOT","PC_PA","Q","1997-Q2",5.35,
"ESP","STINT","TOT","PC_PA","Q","1997-Q3",5.26,
"ESP","STINT","TOT","PC_PA","Q","1997-Q4",5,
"ESP","STINT","TOT","PC_PA","Q","1998-Q1",4.58,
"ESP","STINT","TOT","PC_PA","Q","1998-Q2",4.36,
"ESP","STINT","TOT","PC_PA","Q","1998-Q3",4.310667,
"ESP","STINT","TOT","PC_PA","Q","1998-Q4",3.717333,
"ESP","STINT","TOT","PC_PA","Q","1999-Q1",3.090733,
"ESP","STINT","TOT","PC_PA","Q","1999-Q2",2.634067,
"ESP","STINT","TOT","PC_PA","Q","1999-Q3",2.6994,
"ESP","STINT","TOT","PC_PA","Q","1999-Q4",3.4298,
"ESP","STINT","TOT","PC_PA","Q","2000-Q1",3.5423,
"ESP","STINT","TOT","PC_PA","Q","2000-Q2",4.263,
"ESP","STINT","TOT","PC_PA","Q","2000-Q3",4.7376,
"ESP","STINT","TOT","PC_PA","Q","2000-Q4",5.024167,
"ESP","STINT","TOT","PC_PA","Q","2001-Q1",4.745033,
"ESP","STINT","TOT","PC_PA","Q","2001-Q2",4.590766,
"ESP","STINT","TOT","PC_PA","Q","2001-Q3",4.267833,
"ESP","STINT","TOT","PC_PA","Q","2001-Q4",3.4435,
"ESP","STINT","TOT","PC_PA","Q","2002-Q1",3.362233,
"ESP","STINT","TOT","PC_PA","Q","2002-Q2",3.446,
"ESP","STINT","TOT","PC_PA","Q","2002-Q3",3.357333,
"ESP","STINT","TOT","PC_PA","Q","2002-Q4",3.1088,
"ESP","STINT","TOT","PC_PA","Q","2003-Q1",2.6831,
"ESP","STINT","TOT","PC_PA","Q","2003-Q2",2.3619,
"ESP","STINT","TOT","PC_PA","Q","2003-Q3",2.139233,
"ESP","STINT","TOT","PC_PA","Q","2003-Q4",2.149633,
"ESP","STINT","TOT","PC_PA","Q","2004-Q1",2.062967,
"ESP","STINT","TOT","PC_PA","Q","2004-Q2",2.082467,
"ESP","STINT","TOT","PC_PA","Q","2004-Q3",2.1163,
"ESP","STINT","TOT","PC_PA","Q","2004-Q4",2.1636,
"ESP","STINT","TOT","PC_PA","Q","2005-Q1",2.140333,
"ESP","STINT","TOT","PC_PA","Q","2005-Q2",2.1246,
"ESP","STINT","TOT","PC_PA","Q","2005-Q3",2.130333,
"ESP","STINT","TOT","PC_PA","Q","2005-Q4",2.343467,
"ESP","STINT","TOT","PC_PA","Q","2006-Q1",2.611567,
"ESP","STINT","TOT","PC_PA","Q","2006-Q2",2.8895,
"ESP","STINT","TOT","PC_PA","Q","2006-Q3",3.221367,
"ESP","STINT","TOT","PC_PA","Q","2006-Q4",3.594467,
"ESP","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"ESP","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"ESP","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"ESP","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"ESP","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"ESP","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"ESP","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"ESP","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"ESP","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"ESP","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"ESP","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"ESP","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"ESP","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"ESP","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"ESP","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"ESP","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"ESP","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"ESP","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"ESP","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"ESP","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"ESP","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"ESP","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"ESP","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"ESP","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"ESP","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"ESP","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"ESP","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"ESP","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"ESP","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"ESP","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"ESP","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"ESP","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"ESP","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"ESP","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"ESP","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"ESP","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"ESP","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"ESP","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"ESP","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"ESP","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"ESP","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"ESP","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"ESP","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"ESP","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"EST","STINT","TOT","PC_PA","Q","1996-Q1",8.226666,
"EST","STINT","TOT","PC_PA","Q","1996-Q2",8.043333,
"EST","STINT","TOT","PC_PA","Q","1996-Q3",8.01,
"EST","STINT","TOT","PC_PA","Q","1996-Q4",7.906667,
"EST","STINT","TOT","PC_PA","Q","1997-Q1",7.98,
"EST","STINT","TOT","PC_PA","Q","1997-Q2",7.356667,
"EST","STINT","TOT","PC_PA","Q","1997-Q3",6.976666,
"EST","STINT","TOT","PC_PA","Q","1997-Q4",12.10333,
"EST","STINT","TOT","PC_PA","Q","1998-Q1",14.46,
"EST","STINT","TOT","PC_PA","Q","1998-Q2",9.706667,
"EST","STINT","TOT","PC_PA","Q","1998-Q3",13.23,
"EST","STINT","TOT","PC_PA","Q","1998-Q4",18.09,
"EST","STINT","TOT","PC_PA","Q","1999-Q1",12.70667,
"EST","STINT","TOT","PC_PA","Q","1999-Q2",6.866667,
"EST","STINT","TOT","PC_PA","Q","1999-Q3",6.33,
"EST","STINT","TOT","PC_PA","Q","1999-Q4",5.413333,
"EST","STINT","TOT","PC_PA","Q","2000-Q1",5.2,
"EST","STINT","TOT","PC_PA","Q","2000-Q2",5.496666,
"EST","STINT","TOT","PC_PA","Q","2000-Q3",5.88,
"EST","STINT","TOT","PC_PA","Q","2000-Q4",6.136667,
"EST","STINT","TOT","PC_PA","Q","2001-Q1",5.983333,
"EST","STINT","TOT","PC_PA","Q","2001-Q2",5.62,
"EST","STINT","TOT","PC_PA","Q","2001-Q3",5.3,
"EST","STINT","TOT","PC_PA","Q","2001-Q4",4.35,
"EST","STINT","TOT","PC_PA","Q","2002-Q1",3.97,
"EST","STINT","TOT","PC_PA","Q","2002-Q2",3.943333,
"EST","STINT","TOT","PC_PA","Q","2002-Q3",3.883333,
"EST","STINT","TOT","PC_PA","Q","2002-Q4",3.723333,
"EST","STINT","TOT","PC_PA","Q","2003-Q1",3.403333,
"EST","STINT","TOT","PC_PA","Q","2003-Q2",3.026667,
"EST","STINT","TOT","PC_PA","Q","2003-Q3",2.61,
"EST","STINT","TOT","PC_PA","Q","2003-Q4",2.61,
"EST","STINT","TOT","PC_PA","Q","2004-Q1",2.613333,
"EST","STINT","TOT","PC_PA","Q","2004-Q2",2.55,
"EST","STINT","TOT","PC_PA","Q","2004-Q3",2.41,
"EST","STINT","TOT","PC_PA","Q","2004-Q4",2.41,
"EST","STINT","TOT","PC_PA","Q","2005-Q1",2.4,
"EST","STINT","TOT","PC_PA","Q","2005-Q2",2.376667,
"EST","STINT","TOT","PC_PA","Q","2005-Q3",2.326667,
"EST","STINT","TOT","PC_PA","Q","2005-Q4",2.41,
"EST","STINT","TOT","PC_PA","Q","2006-Q1",2.7,
"EST","STINT","TOT","PC_PA","Q","2006-Q2",2.963333,
"EST","STINT","TOT","PC_PA","Q","2006-Q3",3.3,
"EST","STINT","TOT","PC_PA","Q","2006-Q4",3.68,
"EST","STINT","TOT","PC_PA","Q","2007-Q1",3.966667,
"EST","STINT","TOT","PC_PA","Q","2007-Q2",4.616667,
"EST","STINT","TOT","PC_PA","Q","2007-Q3",4.96,
"EST","STINT","TOT","PC_PA","Q","2007-Q4",5.936666,
"EST","STINT","TOT","PC_PA","Q","2008-Q1",6.666667,
"EST","STINT","TOT","PC_PA","Q","2008-Q2",6.376667,
"EST","STINT","TOT","PC_PA","Q","2008-Q3",6.353333,
"EST","STINT","TOT","PC_PA","Q","2008-Q4",7.26,
"EST","STINT","TOT","PC_PA","Q","2009-Q1",7.096667,
"EST","STINT","TOT","PC_PA","Q","2009-Q2",6.326667,
"EST","STINT","TOT","PC_PA","Q","2009-Q3",5.863333,
"EST","STINT","TOT","PC_PA","Q","2009-Q4",4.42,
"EST","STINT","TOT","PC_PA","Q","2010-Q1",2.24,
"EST","STINT","TOT","PC_PA","Q","2010-Q2",1.643333,
"EST","STINT","TOT","PC_PA","Q","2010-Q3",1.283333,
"EST","STINT","TOT","PC_PA","Q","2010-Q4",1.113333,
"EST","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"EST","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"EST","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"EST","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"EST","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"EST","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"EST","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"EST","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"EST","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"EST","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"EST","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"EST","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"EST","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"EST","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"EST","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"EST","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"EST","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"EST","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"EST","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"EST","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"EST","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"EST","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"EST","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"EST","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"EST","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"EST","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"EST","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"EST","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"POL","STINT","TOT","PC_PA","Q","1995-Q1",29.71,
"POL","STINT","TOT","PC_PA","Q","1995-Q2",28.85667,
"POL","STINT","TOT","PC_PA","Q","1995-Q3",26.52667,
"POL","STINT","TOT","PC_PA","Q","1995-Q4",25.66667,
"POL","STINT","TOT","PC_PA","Q","1996-Q1",22.75667,
"POL","STINT","TOT","PC_PA","Q","1996-Q2",22.03,
"POL","STINT","TOT","PC_PA","Q","1996-Q3",19.88333,
"POL","STINT","TOT","PC_PA","Q","1996-Q4",20.66333,
"POL","STINT","TOT","PC_PA","Q","1997-Q1",21.77333,
"POL","STINT","TOT","PC_PA","Q","1997-Q2",22.13,
"POL","STINT","TOT","PC_PA","Q","1997-Q3",24.22667,
"POL","STINT","TOT","PC_PA","Q","1997-Q4",24.31,
"POL","STINT","TOT","PC_PA","Q","1998-Q1",24.25333,
"POL","STINT","TOT","PC_PA","Q","1998-Q2",21.80667,
"POL","STINT","TOT","PC_PA","Q","1998-Q3",18.4,
"POL","STINT","TOT","PC_PA","Q","1998-Q4",15.16,
"POL","STINT","TOT","PC_PA","Q","1999-Q1",12.70667,
"POL","STINT","TOT","PC_PA","Q","1999-Q2",13.03333,
"POL","STINT","TOT","PC_PA","Q","1999-Q3",14.47,
"POL","STINT","TOT","PC_PA","Q","1999-Q4",18.50333,
"POL","STINT","TOT","PC_PA","Q","2000-Q1",18.07667,
"POL","STINT","TOT","PC_PA","Q","2000-Q2",18.51333,
"POL","STINT","TOT","PC_PA","Q","2000-Q3",19.22667,
"POL","STINT","TOT","PC_PA","Q","2000-Q4",19.68333,
"POL","STINT","TOT","PC_PA","Q","2001-Q1",18.17333,
